userid,nombre,email,passwd,genero,provincia,votos,rating
124413,Marcela Jaume Lobo,marcela.jaume.lobo@ejemplo.com,1234,M,El Oro,35.0,3.057142857142857
9919,Samuel Cid Pacheco,samuel.cid.pacheco@ejemplo.com,1234,M,Santa Elena,35.0,3.8714285714285714
88727,Evita Díaz Zapata,evita.diaz.zapata@ejemplo.com,1234,M,Orellana,35.0,3.942857142857143
88448,Javier Quiroga Fiol,javier.quiroga.fiol@ejemplo.com,1234,M,Loja,35.0,4.485714285714286
96885,Luisina Agustín Ferrera,luisina.agustin.ferrera@ejemplo.com,1234,F,El Oro,35.0,3.2714285714285714
90315,Natividad Rocamora Criado,natividad.rocamora.criado@ejemplo.com,1234,M,Bolívar,35.0,4.314285714285714
41196,Nereida Guzman,nereida.guzman@ejemplo.com,1234,F,Loja,35.0,4.414285714285715
43051,Isidoro Lorenzo Priego Guerra,isidoro.lorenzo.priego.guerra@ejemplo.com,1234,M,Manabí,35.0,4.242857142857143
125222,Teófilo Daza Fernandez,teofilo.daza.fernandez@ejemplo.com,1234,M,Cañar,35.0,3.7142857142857144
13137,Fortunata Robles-Calvet,fortunata.robles-calvet@ejemplo.com,1234,M,Esmeraldas,35.0,4.642857142857143
119220,Abraham Llabrés Corbacho,abraham.llabres.corbacho@ejemplo.com,1234,F,Guayas,35.0,4.4714285714285715
16108,Curro Moya Paniagua,curro.moya.paniagua@ejemplo.com,1234,M,Imbabura,35.0,4.3
56908,Emilia Jara,emilia.jara@ejemplo.com,1234,M,Orellana,35.0,3.242857142857143
70936,Regina Julián Plaza,regina.julian.plaza@ejemplo.com,1234,F,Zamora Chinchipe,35.0,3.257142857142857
9410,Lupita Cueto-Jordán,lupita.cueto-jordan@ejemplo.com,1234,M,Chimborazo,35.0,2.857142857142857
122537,Gabino Comas Iniesta,gabino.comas.iniesta@ejemplo.com,1234,M,Guayas,35.0,4.142857142857143
35135,Aránzazu Vigil Costa,aranzazu.vigil.costa@ejemplo.com,1234,F,Sucumbíos,35.0,3.9714285714285715
86211,Ana Belén Garay Rey,ana.belen.garay.rey@ejemplo.com,1234,M,Azuay,35.0,3.7142857142857144
36495,Amanda Felisa Amigó Calleja,amanda.felisa.amigo.calleja@ejemplo.com,1234,F,Loja,35.0,3.5714285714285716
25699,Montserrat Salvà Valenciano,montserrat.salvà.valenciano@ejemplo.com,1234,F,Azuay,35.0,3.5428571428571427
52236,Maricruz Amigó,maricruz.amigo@ejemplo.com,1234,M,Pastaza,35.0,5.0
105659,Iker Escolano-Canet,iker.escolano-canet@ejemplo.com,1234,F,Bolívar,35.0,4.171428571428572
18434,Mayte Clotilde Briones Barrera,mayte.clotilde.briones.barrera@ejemplo.com,1234,M,Morona Santiago,34.0,4.0588235294117645
77834,Ceferino Corbacho Cuéllar,ceferino.corbacho.cuellar@ejemplo.com,1234,F,Esmeraldas,34.0,4.323529411764706
54883,Armida Tirado Campillo,armida.tirado.campillo@ejemplo.com,1234,F,Los Ríos,34.0,4.0588235294117645
46555,Epifanio Roman Prats,epifanio.roman.prats@ejemplo.com,1234,F,Los Ríos,34.0,2.838235294117647
13565,Crescencia del Duque,crescencia.del.duque@ejemplo.com,1234,M,Azuay,34.0,3.661764705882353
41291,José Luis Cid-Vallés,jose.luis.cid-valles@ejemplo.com,1234,M,Los Ríos,34.0,3.8823529411764706
40532,Isa Llamas Gual,isa.llamas.gual@ejemplo.com,1234,M,Pastaza,34.0,3.6470588235294117
101978,Tristán Anaya-Cabanillas,tristan.anaya-cabanillas@ejemplo.com,1234,M,Sucumbíos,34.0,3.5
33061,Héctor Viana-Amador,hector.viana-amador@ejemplo.com,1234,M,Orellana,34.0,2.9411764705882355
105594,Buenaventura Berenguer Vilalta,buenaventura.berenguer.vilalta@ejemplo.com,1234,F,Azuay,34.0,4.352941176470588
57341,Luis Ángel Solana Macías,luis.angel.solana.macias@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,34.0,4.088235294117647
47227,María Jesús María Velázquez Palacios,maria.jesus.maria.velazquez.palacios@ejemplo.com,1234,M,Morona Santiago,34.0,4.3088235294117645
78527,Mauricio Conesa,mauricio.conesa@ejemplo.com,1234,F,Napo,34.0,3.9705882352941178
49075,Pablo Darío Amorós Pellicer,pablo.dario.amoros.pellicer@ejemplo.com,1234,F,Carchi,34.0,3.1470588235294117
38200,Haroldo del Gual,haroldo.del.gual@ejemplo.com,1234,M,Tungurahua,34.0,2.8676470588235294
105053,Cristian de Galván,cristian.de.galvan@ejemplo.com,1234,M,Sucumbíos,34.0,4.161764705882353
21395,Bernardita Flora Llopis Jurado,bernardita.flora.llopis.jurado@ejemplo.com,1234,F,Napo,34.0,2.485294117647059
98982,Primitiva Rojas Pascual,primitiva.rojas.pascual@ejemplo.com,1234,F,Guayas,34.0,2.6470588235294117
34143,Araceli Flores Artigas,araceli.flores.artigas@ejemplo.com,1234,F,Orellana,34.0,2.6323529411764706
82418,Javi del Heredia,javi.del.heredia@ejemplo.com,1234,F,Guayas,34.0,3.2058823529411766
23669,Macario Graciano Cueto Pol,macario.graciano.cueto.pol@ejemplo.com,1234,F,Pichincha,34.0,3.911764705882353
67967,Isidoro Fabregat Belmonte,isidoro.fabregat.belmonte@ejemplo.com,1234,M,Loja,34.0,4.235294117647059
1339,Régulo Tomas,regulo.tomas@ejemplo.com,1234,M,Napo,34.0,3.985294117647059
107427,Mario Molins Blázquez,mario.molins.blazquez@ejemplo.com,1234,F,Pichincha,34.0,4.529411764705882
130280,Tadeo Vigil Cuadrado,tadeo.vigil.cuadrado@ejemplo.com,1234,M,Imbabura,34.0,3.6029411764705883
2651,Pedro del Roda,pedro.del.roda@ejemplo.com,1234,F,Imbabura,34.0,3.1323529411764706
84583,Rodolfo Martínez Paredes,rodolfo.martinez.paredes@ejemplo.com,1234,F,Pichincha,34.0,3.0294117647058822
50687,Ester Abad-Girona,ester.abad-girona@ejemplo.com,1234,F,Tungurahua,34.0,4.1911764705882355
67075,Ágata Cervantes-Ferreras,agata.cervantes-ferreras@ejemplo.com,1234,F,Orellana,34.0,2.4705882352941178
115992,Chucho Ibáñez Pombo,chucho.ibañez.pombo@ejemplo.com,1234,F,Orellana,34.0,3.6911764705882355
115565,Heraclio Pedrero Sureda,heraclio.pedrero.sureda@ejemplo.com,1234,F,Zamora Chinchipe,34.0,4.235294117647059
116024,Mirta Paniagua Corral,mirta.paniagua.corral@ejemplo.com,1234,M,Carchi,34.0,4.0588235294117645
136074,Maristela Palomar-Calvo,maristela.palomar-calvo@ejemplo.com,1234,M,Zamora Chinchipe,34.0,4.426470588235294
30115,Pastor Lledó-Prat,pastor.lledo-prat@ejemplo.com,1234,M,Napo,34.0,3.764705882352941
116852,Tadeo José Luis Castañeda Ferrán,tadeo.jose.luis.castañeda.ferran@ejemplo.com,1234,M,Los Ríos,34.0,3.2794117647058822
136607,Débora Marita Fuentes Cerro,debora.marita.fuentes.cerro@ejemplo.com,1234,M,Azuay,34.0,3.8970588235294117
78911,Virginia Roldan Salmerón,virginia.roldan.salmeron@ejemplo.com,1234,F,Pichincha,33.0,2.4242424242424243
15982,Pepita Botella Pellicer,pepita.botella.pellicer@ejemplo.com,1234,F,Zamora Chinchipe,33.0,3.4545454545454546
16990,Lina Díez Clavero,lina.diez.clavero@ejemplo.com,1234,M,Sucumbíos,33.0,3.8181818181818183
110906,Virginia Pazos Córdoba,virginia.pazos.cordoba@ejemplo.com,1234,M,Orellana,33.0,3.606060606060606
65462,Victor Manuel Sotelo Fiol,victor.manuel.sotelo.fiol@ejemplo.com,1234,F,Pastaza,33.0,4.242424242424242
128112,Tomás Sacristán Adadia,tomas.sacristan.adadia@ejemplo.com,1234,F,Morona Santiago,33.0,4.045454545454546
18128,Ruperto Gelabert Nieto,ruperto.gelabert.nieto@ejemplo.com,1234,M,Manabí,33.0,3.696969696969697
11084,Luís Carlito Bermúdez Amigó,luis.carlito.bermudez.amigo@ejemplo.com,1234,F,Orellana,33.0,3.9393939393939394
61509,Cristian Segovia-Escolano,cristian.segovia-escolano@ejemplo.com,1234,M,Chimborazo,33.0,3.1363636363636362
136449,Emma Sosa Bertrán,emma.sosa.bertran@ejemplo.com,1234,M,Napo,33.0,4.212121212121212
112524,Paulina Neira Morata,paulina.neira.morata@ejemplo.com,1234,M,Morona Santiago,33.0,4.303030303030303
101197,Luis Miguel Patiño Moya,luis.miguel.patiño.moya@ejemplo.com,1234,F,Esmeraldas,33.0,3.9393939393939394
35844,Matilde Vera Aguado Miralles,matilde.vera.aguado.miralles@ejemplo.com,1234,F,Chimborazo,33.0,3.272727272727273
3797,Teófila Barral,teofila.barral@ejemplo.com,1234,M,Orellana,33.0,2.9696969696969697
18763,Noelia Verdejo Novoa,noelia.verdejo.novoa@ejemplo.com,1234,M,El Oro,33.0,4.0606060606060606
96873,Macaria Girona Pinto,macaria.girona.pinto@ejemplo.com,1234,M,Loja,33.0,3.878787878787879
100420,Jesús Benavides Oliva,jesus.benavides.oliva@ejemplo.com,1234,F,Orellana,33.0,4.106060606060606
135032,Reyna Moles,reyna.moles@ejemplo.com,1234,F,Cañar,33.0,4.636363636363637
27816,Jovita Sabater Narváez,jovita.sabater.narvaez@ejemplo.com,1234,F,Galápagos,33.0,4.136363636363637
104560,Ángeles Peralta-Bautista,angeles.peralta-bautista@ejemplo.com,1234,F,Los Ríos,33.0,3.6818181818181817
113615,Román del Mateos,roman.del.mateos@ejemplo.com,1234,M,Santa Elena,33.0,3.6363636363636362
34868,Marciano del Galindo,marciano.del.galindo@ejemplo.com,1234,F,Loja,33.0,4.03030303030303
37543,Alberto Guerrero Somoza,alberto.guerrero.somoza@ejemplo.com,1234,M,Pichincha,33.0,4.136363636363637
114763,Lourdes Puig Ayuso,lourdes.puig.ayuso@ejemplo.com,1234,F,Galápagos,33.0,3.878787878787879
106989,Cándido Heras Plana,candido.heras.plana@ejemplo.com,1234,F,Sucumbíos,33.0,3.121212121212121
112058,Aurora Rey-Torrents,aurora.rey-torrents@ejemplo.com,1234,F,Tungurahua,33.0,3.984848484848485
39670,Fidel Ballester,fidel.ballester@ejemplo.com,1234,F,Cotopaxi,33.0,3.393939393939394
1948,Brígida Muro Múgica,brigida.muro.mugica@ejemplo.com,1234,M,Esmeraldas,33.0,4.166666666666667
84890,Edgardo Gordillo Dominguez,edgardo.gordillo.dominguez@ejemplo.com,1234,M,Pichincha,33.0,3.287878787878788
132603,Celestino Peiró-Vicente,celestino.peiro-vicente@ejemplo.com,1234,F,Zamora Chinchipe,33.0,3.4242424242424243
121350,Jordana Estevez Toledo,jordana.estevez.toledo@ejemplo.com,1234,M,Santa Elena,33.0,4.015151515151516
119403,Paco Salmerón,paco.salmeron@ejemplo.com,1234,F,Imbabura,33.0,3.878787878787879
43618,Celestina Ochoa Carranza,celestina.ochoa.carranza@ejemplo.com,1234,M,Napo,33.0,3.484848484848485
43387,Cristina Manuel Sandoval,cristina.manuel.sandoval@ejemplo.com,1234,F,Tungurahua,33.0,3.5303030303030303
43533,Reyna Peinado Escamilla,reyna.peinado.escamilla@ejemplo.com,1234,F,Guayas,33.0,3.984848484848485
94247,Jacinto Fuster Campo,jacinto.fuster.campo@ejemplo.com,1234,M,Loja,33.0,4.045454545454546
58426,Camilo Frutos Bueno,camilo.frutos.bueno@ejemplo.com,1234,F,Bolívar,33.0,3.3636363636363638
24691,Primitiva María Del Carmen Catalá Corominas,primitiva.maria.del.carmen.catala.corominas@ejemplo.com,1234,M,Napo,33.0,3.242424242424242
19948,Cipriano Galiano Aragonés,cipriano.galiano.aragones@ejemplo.com,1234,F,Guayas,33.0,4.454545454545454
20265,María Carmen Feliciana Goicoechea Chacón,maria.carmen.feliciana.goicoechea.chacon@ejemplo.com,1234,M,Napo,33.0,3.4393939393939394
96848,Hipólito Arnal Cabello,hipolito.arnal.cabello@ejemplo.com,1234,F,Cañar,33.0,3.8484848484848486
68811,Petrona Amaya Villa,petrona.amaya.villa@ejemplo.com,1234,F,Pastaza,33.0,2.9545454545454546
26220,Maite Lucía Infante Diaz,maite.lucia.infante.diaz@ejemplo.com,1234,M,Loja,33.0,3.3636363636363638
86656,Rosario de Macías,rosario.de.macias@ejemplo.com,1234,F,Manabí,33.0,3.3484848484848486
47852,Julio César de Ribera,julio.cesar.de.ribera@ejemplo.com,1234,F,Pastaza,33.0,3.9696969696969697
123997,Emma Ribera Bermejo,emma.ribera.bermejo@ejemplo.com,1234,F,Morona Santiago,33.0,3.9545454545454546
8151,Ibán Suarez Verdugo,iban.suarez.verdugo@ejemplo.com,1234,M,Pichincha,33.0,4.303030303030303
58300,Lucas Palau Bru,lucas.palau.bru@ejemplo.com,1234,M,Morona Santiago,32.0,4.015625
95897,Haroldo Balaguer,haroldo.balaguer@ejemplo.com,1234,M,Pichincha,32.0,3.71875
40395,Nazaret Zamorano Bertrán,nazaret.zamorano.bertran@ejemplo.com,1234,M,Napo,32.0,3.984375
84660,Sergio Padilla Real,sergio.padilla.real@ejemplo.com,1234,M,Pichincha,32.0,4.09375
122064,Amanda Fernandez Portillo,amanda.fernandez.portillo@ejemplo.com,1234,M,Carchi,32.0,4.625
133614,Odalis Montalbán-Sanmiguel,odalis.montalban-sanmiguel@ejemplo.com,1234,M,Tungurahua,32.0,3.234375
44046,Seve Federico Manso Arregui,seve.federico.manso.arregui@ejemplo.com,1234,M,Cotopaxi,32.0,4.296875
131835,Fidela Saez Vicens,fidela.saez.vicens@ejemplo.com,1234,F,Sucumbíos,32.0,3.96875
118416,Fátima Serna Verdejo,fatima.serna.verdejo@ejemplo.com,1234,M,Pichincha,32.0,2.9375
44481,Viviana Salamanca-Bermudez,viviana.salamanca-bermudez@ejemplo.com,1234,F,Sucumbíos,32.0,3.390625
8963,Severo Landa Larrañaga,severo.landa.larrañaga@ejemplo.com,1234,M,Pastaza,32.0,3.140625
15479,César Lillo Amigó,cesar.lillo.amigo@ejemplo.com,1234,F,El Oro,32.0,3.921875
64493,Bienvenida Angulo Perelló,bienvenida.angulo.perello@ejemplo.com,1234,F,Cotopaxi,32.0,4.640625
107278,Raúl Ortega Barón,raul.ortega.baron@ejemplo.com,1234,F,Chimborazo,32.0,3.1875
30976,Espiridión Avilés-Mármol,espiridion.aviles-marmol@ejemplo.com,1234,M,Carchi,32.0,3.828125
71491,Jenaro Hernando-Gonzalez,jenaro.hernando-gonzalez@ejemplo.com,1234,F,Loja,32.0,3.765625
136946,Marisol Pazos Lledó,marisol.pazos.lledo@ejemplo.com,1234,F,Azuay,32.0,3.8125
62113,Rodolfo Coello Ferrándiz,rodolfo.coello.ferrandiz@ejemplo.com,1234,M,Orellana,32.0,3.5625
109524,Nicolasa Polo Cortes,nicolasa.polo.cortes@ejemplo.com,1234,F,Azuay,32.0,4.078125
110547,Juan José Jover,juan.jose.jover@ejemplo.com,1234,F,Pastaza,32.0,4.90625
54713,Amando Cáceres Cerezo,amando.caceres.cerezo@ejemplo.com,1234,F,Imbabura,32.0,3.65625
23046,Balduino Hurtado Duarte,balduino.hurtado.duarte@ejemplo.com,1234,M,Carchi,32.0,3.5
16606,Dorita Armas Pol,dorita.armas.pol@ejemplo.com,1234,F,Napo,32.0,3.078125
669,Efraín Isern Carbó,efrain.isern.carbo@ejemplo.com,1234,M,Carchi,32.0,3.84375
21721,Ruperta del Puerta,ruperta.del.puerta@ejemplo.com,1234,M,Pastaza,32.0,3.734375
87428,Ruy Vila Cuevas,ruy.vila.cuevas@ejemplo.com,1234,M,Sucumbíos,32.0,3.4375
14080,Guillermo Gomila Gutiérrez,guillermo.gomila.gutierrez@ejemplo.com,1234,F,Pichincha,32.0,3.96875
72714,Rosaura Morcillo Barrena,rosaura.morcillo.barrena@ejemplo.com,1234,M,Carchi,32.0,4.484375
131056,Isabel Adela Bayona Alcántara,isabel.adela.bayona.alcantara@ejemplo.com,1234,M,Azuay,32.0,3.765625
74175,Aura Borja Olmedo,aura.borja.olmedo@ejemplo.com,1234,M,Orellana,32.0,3.296875
53380,Alicia Herranz Sancho,alicia.herranz.sancho@ejemplo.com,1234,M,Pastaza,32.0,4.375
106776,Valeria Cifuentes Arteaga,valeria.cifuentes.arteaga@ejemplo.com,1234,M,Loja,32.0,2.765625
15516,Yago Landa Ribera,yago.landa.ribera@ejemplo.com,1234,M,Cañar,32.0,3.578125
7064,Aarón Néstor Mariño Falcón,aaron.nestor.mariño.falcon@ejemplo.com,1234,F,Bolívar,32.0,3.875
61224,Cleto Cifuentes Murcia,cleto.cifuentes.murcia@ejemplo.com,1234,F,Azuay,32.0,4.453125
53847,Lorenza Armengol Lucas,lorenza.armengol.lucas@ejemplo.com,1234,M,Imbabura,32.0,3.984375
131512,Gerónimo Vilar,geronimo.vilar@ejemplo.com,1234,F,Orellana,32.0,4.53125
131438,Amparo Gordillo Laguna,amparo.gordillo.laguna@ejemplo.com,1234,F,Tungurahua,32.0,3.828125
59695,Gustavo Gallego Cepeda,gustavo.gallego.cepeda@ejemplo.com,1234,M,Tungurahua,32.0,3.71875
98139,Perla de Llabrés,perla.de.llabres@ejemplo.com,1234,M,El Oro,32.0,4.09375
4515,Etelvina Casanovas-Sabater,etelvina.casanovas-sabater@ejemplo.com,1234,F,Galápagos,31.0,4.161290322580645
114065,Valentina Anglada Grau,valentina.anglada.grau@ejemplo.com,1234,M,Los Ríos,31.0,2.596774193548387
107078,Jose Ignacio Diéguez Sureda,jose.ignacio.dieguez.sureda@ejemplo.com,1234,F,Pichincha,31.0,4.370967741935484
126917,Marianela Noa Ojeda Mur,marianela.noa.ojeda.mur@ejemplo.com,1234,M,Santo Domingo de los Tsáchilas,31.0,3.193548387096774
136493,Aitana del Ferrero,aitana.del.ferrero@ejemplo.com,1234,M,Manabí,31.0,4.064516129032258
107554,Evaristo Checa Piñol,evaristo.checa.piñol@ejemplo.com,1234,F,El Oro,31.0,4.129032258064516
39828,Juan Francisco Campoy,juan.francisco.campoy@ejemplo.com,1234,M,Morona Santiago,31.0,4.112903225806452
26518,Charo Boada,charo.boada@ejemplo.com,1234,M,Santo Domingo de los Tsáchilas,31.0,4.387096774193548
29548,Goyo Azcona Espinosa,goyo.azcona.espinosa@ejemplo.com,1234,M,Pichincha,31.0,4.596774193548387
1141,Miguel Briones Piñeiro,miguel.briones.piñeiro@ejemplo.com,1234,M,Sucumbíos,31.0,3.7419354838709675
29473,Amaro del Blanes,amaro.del.blanes@ejemplo.com,1234,M,Loja,31.0,3.693548387096774
111623,René Boix-Domingo,rene.boix-domingo@ejemplo.com,1234,F,El Oro,31.0,3.6129032258064515
28658,Visitación Quiroga,visitacion.quiroga@ejemplo.com,1234,M,Napo,31.0,4.725806451612903
11680,Encarna Maite Ripoll Sastre,encarna.maite.ripoll.sastre@ejemplo.com,1234,F,Pastaza,31.0,3.7903225806451615
65011,Teo del Moreno,teo.del.moreno@ejemplo.com,1234,F,El Oro,31.0,3.2903225806451615
65087,Xavier Rueda-Uría,xavier.rueda-uria@ejemplo.com,1234,M,Pichincha,31.0,4.096774193548387
114601,Felix Solano-Perales,felix.solano-perales@ejemplo.com,1234,M,Los Ríos,31.0,3.7580645161290325
33918,Ángeles Antón Carrera,angeles.anton.carrera@ejemplo.com,1234,M,Cañar,31.0,4.032258064516129
10616,Chus de Urrutia,chus.de.urrutia@ejemplo.com,1234,M,Zamora Chinchipe,31.0,3.903225806451613
111473,Jovita Pintor,jovita.pintor@ejemplo.com,1234,F,Loja,31.0,4.82258064516129
30998,Palmira del Doménech,palmira.del.domenech@ejemplo.com,1234,F,Azuay,31.0,2.903225806451613
31273,Eutropio Hoyos-Soto,eutropio.hoyos-soto@ejemplo.com,1234,M,Orellana,31.0,3.564516129032258
55315,Vidal Uría Peralta,vidal.uria.peralta@ejemplo.com,1234,F,Zamora Chinchipe,31.0,4.048387096774194
21672,Griselda Valls Otero,griselda.valls.otero@ejemplo.com,1234,M,Cotopaxi,31.0,2.870967741935484
47821,Paloma Peiró Sans,paloma.peiro.sans@ejemplo.com,1234,M,Tungurahua,31.0,3.870967741935484
76232,Charo Abella Figuerola,charo.abella.figuerola@ejemplo.com,1234,M,Guayas,31.0,3.1774193548387095
133047,Nicanor Jiménez Fernandez,nicanor.jimenez.fernandez@ejemplo.com,1234,F,Azuay,31.0,4.564516129032258
45974,Joaquín de Pont,joaquin.de.pont@ejemplo.com,1234,M,Cañar,31.0,3.4193548387096775
88664,Federico Llorente Pi,federico.llorente.pi@ejemplo.com,1234,F,Cañar,31.0,4.612903225806452
21542,Silvia Poza Arranz,silvia.poza.arranz@ejemplo.com,1234,F,Morona Santiago,31.0,4.919354838709677
72925,Marisela Sevillano,marisela.sevillano@ejemplo.com,1234,M,Imbabura,31.0,3.7903225806451615
49863,Zaira de Suárez,zaira.de.suarez@ejemplo.com,1234,F,Tungurahua,31.0,4.096774193548387
72830,Eustaquio Valera España,eustaquio.valera.españa@ejemplo.com,1234,M,El Oro,31.0,3.2419354838709675
23323,Susana Pilar Plaza Iriarte,susana.pilar.plaza.iriarte@ejemplo.com,1234,M,Imbabura,31.0,3.3870967741935485
20577,Florinda Sola Ojeda,florinda.sola.ojeda@ejemplo.com,1234,M,Chimborazo,31.0,3.9193548387096775
94316,Armando Amo Llano,armando.amo.llano@ejemplo.com,1234,F,Orellana,31.0,4.483870967741935
121653,Leopoldo Esteban Lasa,leopoldo.esteban.lasa@ejemplo.com,1234,M,Manabí,31.0,3.8870967741935485
90107,Cecilio Bello-Izquierdo,cecilio.bello-izquierdo@ejemplo.com,1234,M,Sucumbíos,31.0,4.016129032258065
121508,Elisabet Contreras Tomas,elisabet.contreras.tomas@ejemplo.com,1234,F,Cañar,31.0,3.935483870967742
92692,Teobaldo Carvajal Casanova,teobaldo.carvajal.casanova@ejemplo.com,1234,M,Guayas,31.0,3.806451612903226
91412,Jerónimo Aller Olmo,jeronimo.aller.olmo@ejemplo.com,1234,M,Napo,31.0,3.629032258064516
15391,Sosimo Exposito,sosimo.exposito@ejemplo.com,1234,M,Pichincha,31.0,4.0
42429,Rosaura Iriarte Zabaleta,rosaura.iriarte.zabaleta@ejemplo.com,1234,M,Los Ríos,31.0,2.8548387096774195
40441,Amaya Quintanilla Pla,amaya.quintanilla.pla@ejemplo.com,1234,F,Galápagos,31.0,4.32258064516129
131753,María Manuela Domingo Acedo,maria.manuela.domingo.acedo@ejemplo.com,1234,F,El Oro,31.0,2.1774193548387095
25313,Francisco Jose Giménez Fajardo,francisco.jose.gimenez.fajardo@ejemplo.com,1234,F,Imbabura,31.0,3.7419354838709675
95560,Matilde Casal,matilde.casal@ejemplo.com,1234,M,Esmeraldas,31.0,3.7580645161290325
7748,Celestina Mosquera Abril,celestina.mosquera.abril@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,31.0,4.193548387096774
95823,Fabián de Nogueira,fabian.de.nogueira@ejemplo.com,1234,F,El Oro,31.0,3.3870967741935485
25759,Armida Catalán Quintana,armida.catalan.quintana@ejemplo.com,1234,F,Galápagos,31.0,3.8548387096774195
68558,Jimena Ricarda Guardiola Rosselló,jimena.ricarda.guardiola.rossello@ejemplo.com,1234,F,Cañar,31.0,3.1129032258064515
12426,Fulgencio Camps-Roig,fulgencio.camps-roig@ejemplo.com,1234,M,Cañar,31.0,3.661290322580645
96618,Gerónimo de Corbacho,geronimo.de.corbacho@ejemplo.com,1234,F,Guayas,31.0,3.225806451612903
74748,Pili Mulet Pozuelo,pili.mulet.pozuelo@ejemplo.com,1234,F,Cotopaxi,30.0,3.3833333333333333
52649,Mario del Mendez,mario.del.mendez@ejemplo.com,1234,M,Azuay,30.0,4.316666666666666
33323,Asdrubal Puente Fernández,asdrubal.puente.fernandez@ejemplo.com,1234,F,Morona Santiago,30.0,2.816666666666667
1344,Dionisia Costa Urrutia,dionisia.costa.urrutia@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,30.0,3.9833333333333334
107288,Edelmiro del Dominguez,edelmiro.del.dominguez@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,30.0,3.533333333333333
32057,Edgardo Domingo Pablo,edgardo.domingo.pablo@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,30.0,3.95
64279,Gonzalo Ojeda Alvarado,gonzalo.ojeda.alvarado@ejemplo.com,1234,F,Azuay,30.0,3.066666666666667
81397,Gil Juanito Guerra Maza,gil.juanito.guerra.maza@ejemplo.com,1234,F,Carchi,30.0,3.5
111596,Conrado Uribe Vilalta,conrado.uribe.vilalta@ejemplo.com,1234,F,Sucumbíos,30.0,4.5
68115,Lorena Ramos-Costa,lorena.ramos-costa@ejemplo.com,1234,M,Zamora Chinchipe,30.0,3.4166666666666665
18711,María Dolores Escudero-Cuenca,maria.dolores.escudero-cuenca@ejemplo.com,1234,F,Carchi,30.0,4.25
17182,Bernabé Cuadrado Riba,bernabe.cuadrado.riba@ejemplo.com,1234,M,Pastaza,30.0,3.85
128745,Salomón Vergara-Cuevas,salomon.vergara-cuevas@ejemplo.com,1234,F,Loja,30.0,4.3
65366,Federico Múgica-Uribe,federico.mugica-uribe@ejemplo.com,1234,F,Carchi,30.0,2.8833333333333333
21891,Gisela Bárbara Torre Lobo,gisela.barbara.torre.lobo@ejemplo.com,1234,M,Zamora Chinchipe,30.0,3.85
83947,Nuria Prado Adadia,nuria.prado.adadia@ejemplo.com,1234,M,Galápagos,30.0,3.6166666666666667
84087,Octavia Carmona Esteve,octavia.carmona.esteve@ejemplo.com,1234,F,Tungurahua,30.0,4.266666666666667
118941,Calixto Mur Carrera,calixto.mur.carrera@ejemplo.com,1234,M,Guayas,30.0,3.8666666666666667
26004,Rosa María Cobo Espada,rosa.maria.cobo.espada@ejemplo.com,1234,M,Imbabura,30.0,3.433333333333333
82661,Aránzazu Vall,aranzazu.vall@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,30.0,4.116666666666666
82351,Rocío Gomis Ferrándiz,rocio.gomis.ferrandiz@ejemplo.com,1234,F,Tungurahua,30.0,3.7666666666666666
113365,Domitila Beltran Casares,domitila.beltran.casares@ejemplo.com,1234,M,Carchi,30.0,3.9
100277,Tatiana Macias Roselló,tatiana.macias.rosello@ejemplo.com,1234,M,El Oro,30.0,3.75
131054,Luis Ángel Zurita,luis.angel.zurita@ejemplo.com,1234,F,Chimborazo,30.0,3.816666666666667
51589,Cecilia Cardona Almazán,cecilia.cardona.almazan@ejemplo.com,1234,F,Carchi,30.0,3.8666666666666667
27634,Amanda Almagro Santamaría,amanda.almagro.santamaria@ejemplo.com,1234,M,Los Ríos,30.0,4.45
27983,Albano Montoya Balaguer,albano.montoya.balaguer@ejemplo.com,1234,F,Santa Elena,30.0,4.166666666666667
27647,Eva María Laura Cortina Alfonso,eva.maria.laura.cortina.alfonso@ejemplo.com,1234,F,Los Ríos,30.0,3.3666666666666667
100718,Dionisia Tolosa-Terrón,dionisia.tolosa-terron@ejemplo.com,1234,F,Pastaza,30.0,3.6666666666666665
115952,Sarita Crespi Flor,sarita.crespi.flor@ejemplo.com,1234,F,Galápagos,30.0,4.233333333333333
12780,Remigio Soria Cruz,remigio.soria.cruz@ejemplo.com,1234,F,Carchi,30.0,3.75
54998,Evita León Sola,evita.leon.sola@ejemplo.com,1234,F,Tungurahua,30.0,4.1
596,Micaela Castelló Gálvez,micaela.castello.galvez@ejemplo.com,1234,F,Cañar,30.0,4.35
31731,Baudelio del Luque,baudelio.del.luque@ejemplo.com,1234,M,Santa Elena,30.0,4.083333333333333
138148,Teófilo Lerma-Cuéllar,teofilo.lerma-cuellar@ejemplo.com,1234,F,Azuay,30.0,3.316666666666667
124431,Claudia Barba Correa,claudia.barba.correa@ejemplo.com,1234,F,Zamora Chinchipe,30.0,3.533333333333333
123376,Cándida del Dalmau,candida.del.dalmau@ejemplo.com,1234,M,Chimborazo,30.0,3.966666666666667
